MAL_ID,Studios
37514,Kinema Citrus
37515,Kinema Citrus
37516,Sunrise
37517,Ezόla
37520,Tezuka Productions
37520,MAPPA
37521,Wit Studio
37522,Geno Studio
37525,Revoroot
37527,Unknown
37528,Unknown
37529,Unknown
37530,Unknown
37531,Unknown
37532,Unknown
37533,Unknown
37534,Unknown
37535,Unknown
37536,Unknown
37537,Unknown
37538,Unknown
37539,Unknown
37540,Unknown
37541,Unknown
37542,Unknown
37543,Unknown
37544,Unknown
37545,Unknown
37546,Unknown
37547,Unknown
37548,Unknown
37549,Unknown
37550,Unknown
37551,Unknown
37552,Unknown
37553,Unknown
37554,Unknown
37555,J.C.Staff
37559,DLE
37560,Sakura Create
37561,DandeLion Animation Studio
37562,Toei Animation
37563,Unknown
37564,Haoliners Animation League
37564,Pb Animation Co. Ltd.
37566,Sparkly Key Animation Studio
37569,P.A. Works
37571,TMS Entertainment
37576,Studio Deen
37577,Kyoto Animation
37578,J.C.Staff
37579,Studio Gokumi
37579,AXsiZ
37582,Satelight
37584,Studio Deen
37585,GRIZZLY
37586,Unknown
37587,Yokohama Animation Lab
37588,Unknown
37589,CloverWorks
37590,Science SARU
37591,Unknown
37594,Unknown
37595,Unknown
37596,Unknown
37597,CloverWorks
37598,LIDENFILMS
37599,Yokohama Animation Lab
37600,Zexcs
37600,Studio A-CAT
37601,Asread
37601,Tear Studio
37602,Unknown
37603,Unknown
37604,Unknown
37605,Unknown
37606,Unknown
37607,Unknown
37608,Unknown
37609,Unknown
37610,Unknown
37611,Xebec
37611,OLM
37614,C2C
37616,Unknown
37618,Wawayu Animation
37619,Shanghai Foch Film Culture Investment
37620,Shanghai Foch Film Culture Investment
37621,Shin-Ei Animation
37622,Unknown
37623,Studio Ponoc
37626,Unknown
37630,Unknown
37639,Unknown
37640,Unknown
37641,Blade
37641,Thundray
37642,Unknown
37643,Unknown
37644,Dynamo Pictures
37646,Fanworks
37646,Tomovies
37647,Unknown
37651,Shaft
37653,Unknown
37655,Production I.G
37655,DLE
37657,Brain's Base
37659,Unknown
37661,Unknown
37662,Pierrot Plus
37663,Passione
37663,Creators in Pack
37664,DLE
37665,DLE
37666,Unknown
37667,DLE
37668,Toei Animation
37669,Unknown
37670,Unknown
37671,Unknown
37672,Studio Gokumi
37675,Madhouse
37678,Pie in the sky
37679,Unknown
37680,Unknown
37682,Madhouse
37682,DLE
37683,Unknown
37684,Studio Colorido
37686,Unknown
37687,Unknown
37688,Unknown
37689,Unknown
37690,Unknown
37691,Unknown
37692,Unknown
37693,Unknown
37694,Unknown
37695,Unknown
37696,Unknown
37698,Unknown
37699,T-Rex
37703,TMS Entertainment
37704,A-1 Pictures
37706,HOTZIPANG
37710,TROYCA
37711,LIDENFILMS
37714,Unknown
37716,LIDENFILMS
37717,Unknown
37719,Passione
37720,Unknown
37721,Unknown
37722,Doga Kobo
37723,Unknown
37729,Unknown
37730,Unknown
37731,Unknown
37732,Unknown
37733,Unknown
37734,Unknown
37735,Gonzo
37735,Stingray
37736,Unknown
37737,BUILD DREAM
37739,Xebec
37739,OLM
37740,Seven Stone Entertainment
37742,Unknown
37744,Encourage Films
37747,EMT Squared
37749,Unknown
37750,Unknown
37751,Unknown
37752,Unknown
37753,Unknown
37755,W-Toon Studio
37755,DMM.futureworks
37760,TriF Studio
37762,Unknown
37764,Sunrise
37765,Sunrise
37767,Unknown
37769,Studio Deen
37771,SELFISH
37773,Lay-duce
37775,Unknown
37776,Unknown
37777,Unknown
37778,Studio A-CAT
37779,CloverWorks
37780,Unknown
37781,Studio PuYUKAI
37784,CLAP
37786,TROYCA
37787,Studio W.Baba
37787,P.I.C.S.
37789,Unknown
37790,G-angle
37792,Unknown
37798,Unknown
37799,Studio Pierrot
37799,Pierrot Plus
37801,Unknown
37802,J.C.Staff
37804,P.A. Works
37806,Pierrot Plus
37807,Actas
37814,OLM
37815,T-Rex
37816,Unknown
37818,Unknown
37822,Sparkly Key Animation Studio
37823,Gonzo
37825,Unknown
37826,Creators in Pack
37827,Unknown
37828,Ajia-Do
37831,Studio 3Hz
37839,Unknown
37842,Unknown
37843,Unknown
37845,Unknown
37850,Unknown
37851,Unknown
37852,Unknown
37853,Unknown
37854,Unknown
37856,C-Station
37857,Unknown
37858,Kyoto Animation
37859,Kyoto Animation
37860,Kyoto Animation
37863,Unknown
37864,Bandai Namco Pictures
37865,OLM
37866,Gonzo
37867,Unknown
37869,SANZIGEN
37870,SANZIGEN
37873,SANZIGEN
37873,DMM.futureworks
37875,Unknown
37876,Unknown
37877,Unknown
37878,Unknown
37879,Dancing CG Studio
37881,Unknown
37884,Geno Studio
37885,Toei Animation
37886,2:10 AM Animation
37887,Unknown
37888,Sparkly Key Animation Studio
37890,8bit
37891,Unknown
37892,Unknown
37893,ILCA
37894,Haoliners Animation League
37895,Haoliners Animation League
37896,Shanghai Foch Film Culture Investment
37897,Polygon Pictures
37902,Toei Animation
37904,Grom
37904,Aurum Production
37905,Unknown
37906,Unknown
37908,A-1 Pictures
37910,M.S.C
37914,Production +h.
37915,HS Pictures Studio
37916,P.A. Works
37920,Lesprit
37921,TMS Entertainment
37922,Toei Animation
37923,Unknown
37924,Fanworks
37924,Imagineer
37926,SILVER LINK.
37927,Unknown
37928,BUILD DREAM
37929,Unknown
37930,Unknown
37931,Unknown
37932,B.CMAY PICTURES
37932,Colored-Pencil Animation Design
37933,Unknown
37934,Unknown
37936,Nice Boat Animation
37936,Samsara Animation Studio
37937,Unknown
37938,Beijing Rocen Digital
37939,SELFISH
37940,Creators in Pack
37940,Saetta
37941,Unknown
37942,Unknown
37943,Unknown
37944,Unknown
37945,Unknown
37947,Unknown
37948,Unknown
37950,Unknown
37951,Unknown
37952,Madhouse
37954,SANZIGEN
37955,SANZIGEN
37956,Hoods Entertainment
37958,Pierrot Plus
37959,Brain's Base
37960,Tatsunoko Production
37962,TROYCA
37963,Unknown
37964,LIDENFILMS
37965,Production I.G
37966,OLM
37967,Kyoto Animation
37968,OLM
37969,OLM
37970,Yokohama Animation Lab
37972,8bit
37973,Hoods Entertainment
37975,Gaina
37976,MAPPA
37978,OLM
37979,LIDENFILMS
37980,Unknown
37981,Studio 4°C
37982,Diomedéa
37983,Felix Film
37984,Millepensee
37985,Fanworks
37986,Seven Arcs Pictures
37987,Kyoto Animation
37988,Gonzo
37989,Geno Studio
37990,Studio Deen
37991,David Production
37992,Saetta
37993,Doga Kobo
37994,Production I.G
37996,Lerche
37997,Platinum Vision
37998,Satelight
37999,A-1 Pictures
38000,ufotable
38001,Pierrot Plus
38002,Lerche
38003,Bones
38004,Acca effe
38004,Giga Production
38005,David Production
38006,Shaft
38007,Asura Film
38008,Magic Bus
38009,Yumeta Company
38009,Graphinica
38010,Unknown
38011,Wit Studio
38012,Unknown
38013,Nippon Animation
38014,Unknown
38015,Production I.G
38016,NHK Enterprises
38017,Studio Deen
38018,W-Toon Studio
38019,Asura Film
38020,Diomedéa
38021,Orange
38022,Anima
38022,ILCA
38023,Unknown
38024,Unknown
38025,Unknown
38026,Unknown
38027,Kyoto Animation
38028,Unknown
38029,Unknown
38030,SELFISH
38031,Unknown
38032,Unknown
38033,Unknown
38034,Unknown
38035,SELFISH
38036,Unknown
38037,Unknown
38038,Unknown
38039,T-Rex
38040,J.C.Staff
38042,Unknown
38043,Unknown
38044,Unknown
38045,Unknown
38046,Unknown
38047,Unknown
38048,Unknown
38049,Studio UGOKI
38050,Kinema Citrus
38051,Shirogumi
38052,Unknown
38054,Unknown
38055,Unknown
38056,Unknown
38057,Unknown
38058,Marui Group
38059,Unknown
38060,Unknown
38061,Zero-G
38062,Studio Gokumi
38063,Unknown
38065,CoMix Wave Films
38066,Unknown
38067,C2C
38068,Unknown
38069,Unknown
38070,Unknown
38071,Unknown
38072,Unknown
38073,Unknown
38074,Unknown
38075,Unknown
38078,Kamikaze Douga
38080,Platinum Vision
38081,Actas
38082,Kyoto Animation
38083,Studio Deen
38084,CloverWorks
38085,Signal.MD
38086,Production I.G
38087,Unknown
38088,Yumeta Company
38089,Gathering
38090,Unknown
38091,TMS Entertainment
38092,Unknown
38093,Unknown
38094,Unknown
38095,Seven
38096,Unknown
38097,Unknown
38098,OLM
38099,Unknown
38100,Unknown
38101,Tezuka Productions
38104,Avex Pictures
38104,production doA
38106,Unknown
38107,Unknown
38110,Signal.MD
38112,DLE
38114,OLM
38117,Unknown
38118,Unknown
38119,Unknown
38120,Unknown
38121,Unknown
38122,Unknown
38123,Unknown
38124,Unknown
38125,Unknown
38126,Unknown
38127,Unknown
38128,Unknown
38129,Unknown
38130,Unknown
38131,Unknown
38132,Unknown
38133,Unknown
38134,Unknown
38135,Unknown
38136,Unknown
38137,Unknown
38138,Unknown
38140,Unknown
38141,Unknown
38142,Unknown
38145,Zero-G
38147,Animation Planet
38149,Xebec
38150,Asahi Production
38153,Unknown
38154,Unknown
38157,SILVER LINK.
38158,Unknown
38161,Production I.G
38162,Ascension
38162,Creators in Pack
38162,Zero-G
38163,Urban Product
38163,UWAN Pictures
38164,Unknown
38166,Unknown
38167,Unknown
38174,Madhouse
38175,Pie in the sky
38177,Rising Force
38179,Lerche
38180,J.C.Staff
38180,SANZIGEN
38181,Unknown
38186,Silver
38186,Arvo Animation
38191,Unknown
38192,Satelight
38194,Unknown
38195,Unknown
38196,MAT
38198,A-1 Pictures
38199,Seven Arcs Pictures
38201,Studio Pierrot
38203,Zero-G
38206,TMS Entertainment
38211,Gathering
38212,Suiseisha
38217,monofilmo
38219,Asura Film
38220,Shanghai Foch Film Culture Investment
38226,Studio A-CAT
38234,Toei Animation
38235,OLM
38246,Unknown
38249,J.C.Staff
38249,Egg Firm
38250,Haoliners Animation League
38251,MASTER LIGHTS
38252,Studio 1st
38254,Signal.MD
38256,Shaft
38260,SELFISH
38262,Polygon Pictures
38265,Unknown
38267,Unknown
38268,J.C.Staff
38271,Unknown
38272,Creators in Pack
38273,Gaina
38274,Gaina
38276,LIDENFILMS
38279,Unknown
38284,Unknown
38285,Seven Stone Entertainment
38287,Unknown
38290,Unknown
38291,Unknown
38292,Studio 4°C
38292,Ankama Animations
38295,Seven
38297,EKACHI EPILKA
38299,Unknown
38301,WAO World
38301,GEMBA
38302,EMT Squared
38304,Unknown
38305,Unknown
38306,Unknown
38307,Unknown
38308,Unknown
38309,Unknown
38310,Unknown
38311,Unknown
38312,Shanghai Hippo Animation
38313,Tear Studio
38319,Unknown
38320,Unknown
38321,Unknown
38322,Unknown
38323,Unknown
38324,Unknown
38325,Unknown
38326,Unknown
38327,Unknown
38328,Bibury Animation Studios
38329,CloverWorks
38330,Unknown
38331,M.S.C
38333,production doA
38337,Encourage Films
38338,Unknown
38339,Unknown
38341,Unknown
38346,Seven Stone Entertainment
38347,Unknown
38348,Unknown
38349,A-1 Pictures
38349,Lapin Track
38352,Unknown
38353,Unknown
38354,Studio Moriken
38357,J.C.Staff
38360,Hoods Drifters Studio
38361,Kamikaze Douga
38362,Unknown
38363,Kate Arrow
38365,Shimogumi
38367,Unknown
38368,Topcraft
38372,Tokyo Movie Shinsha
38373,Unknown
38375,Unknown
38376,Unknown
38378,Unknown
38379,Unknown
38383,Nomad
38384,Unknown
38385,Unknown
38386,Unknown
38387,Unknown
38389,Unknown
38390,Studio Deen
38392,SANZIGEN
38393,TMS Entertainment
38395,IMAGICA Lab.
38397,Tear Studio
38398,Unknown
38400,Kyoto Animation
38403,Unknown
38407,Unknown
38408,Bones
38409,Unknown
38410,Unknown
38411,CLAP
38412,Making Animation
38413,Success Corp.
38413,Dangun Pictures
38414,White Fox
38416,LIDENFILMS
38419,Unknown
38420,Unknown
38422,J.C.Staff
38424,Unknown
38425,Arms
38426,Wit Studio
38427,Unknown
38429,Unknown
38431,CloverWorks
38433,Passione
38433,Creators in Pack
38435,Ruo Hong Culture
38436,Unknown
38440,Sublimation
38444,Unknown
38445,Unknown
38446,Unknown
38449,Unknown
38450,B.CMAY PICTURES
38451,Unknown
38453,T-Rex
38456,Tatsunoko Production
38461,Unknown
38464,Craftar Studios
38467,Sparkly Key Animation Studio
38469,Yokohama Animation Lab
38469,Arvo Animation
38470,T-Rex
38471,Unknown
38472,Studio PuYUKAI
38473,Unknown
38474,C-Station
38475,Unknown
38476,C-Station
38477,Unknown
38478,Unknown
38480,J.C.Staff
38480,A.C.G.T.
38481,J.C.Staff
38483,Connect
38484,Unknown
38485,Unknown
38486,Unknown
38487,Unknown
38488,Unknown
38489,Beijing Rocen Digital
38490,BYMENT
38491,Shanghai Foch Film Culture Investment
38493,Liberty Animation Studio
38495,Unknown
38496,Unknown
38497,Unknown
38498,Saigo no Shudan
38500,Saigo no Shudan
38501,Saigo no Shudan
38502,Saigo no Shudan
38503,Saigo no Shudan
38504,Saigo no Shudan
38505,Saigo no Shudan
38506,Saigo no Shudan
38507,Saigo no Shudan
38508,Saigo no Shudan
38509,Saigo no Shudan
38510,Saigo no Shudan
38511,Saigo no Shudan
38513,SELFISH
38520,Unknown
38521,Unknown
38524,Wit Studio
38525,Unknown
38526,Unknown
38527,DLE
38528,Shanghai Foch Film Culture Investment
38529,Studio 3Hz
38530,Shin-Ei Animation
38533,Haoliners Animation League
38533,Garden Culture
38534,Unknown
38535,Unknown
38536,BigFireBird Animation
38537,Unknown
38538,Unknown
38539,Unknown
38540,J.C.Staff
38544,Tatsunoko Production
38545,Unknown
38549,Studio Crocodile
38551,Unknown
38552,Unknown
38554,Unknown
38555,SILVER LINK.
38556,2:10 AM Animation
38557,Unknown
38558,Studio Gokumi
38560,Unknown
38561,Unknown
38562,Zero-G
38568,DLE
38569,DLE
38570,DLE
38571,DLE
38572,EMT Squared
38573,J.C.Staff
38577,Tonko House
38578,Toei Animation
38579,Tomovies
38585,J.C.Staff
38587,Speed Inc.
38594,Science SARU
38600,Production I.G
38601,J.C.Staff
38603,TMS Entertainment
38603,Echoes
38606,L²Studio
38609,Unknown
38610,LIDENFILMS
38611,Unknown
38612,Unknown
38613,Unknown
38614,Unknown
38616,LIDENFILMS
38618,The Answer Studio
38619,Passione
38620,Unknown
38621,Unknown
38622,Unknown
38623,Unknown
38624,Unknown
38626,Unknown
38627,Unknown
38628,Studio Pierrot
38629,Shin-Ei Animation
38631,Unknown
38632,DLE
38640,Unknown
38641,Unknown
38642,Tomoyasu Murata Company
38643,Unknown
38644,Unknown
38646,Tatsunoko Production
38647,Tatsunoko Production
38648,Tatsunoko Production
38650,C-Station
38653,Unknown
38656,Nexus
38658,Unknown
38659,White Fox
38663,Studio Kai
38664,Satelight
38667,GoHands
38668,MAPPA
38669,Children's Playground Entertainment
38670,Drive
38671,David Production
38672,Toei Animation
38673,Project No.9
38674,Unknown
38676,Satelight
38677,Wawayu Animation
38678,Unknown
38680,TMS Entertainment
38681,ufotable
38683,DLE
38685,Unknown
38688,Unknown
38689,Tong Ming Xuan
38690,Unknown
38691,TMS Entertainment
38693,Unknown
38699,Bones
38700,Unknown
38701,Unknown
38702,Unknown
38703,Unknown
38705,Unknown
38707,Studio Comet
38708,Seven
38710,Geno Studio
38711,Unknown
38712,Unknown
38714,Sunrise
38715,Sunrise
38716,Sunrise
38717,Sunrise
38719,Sunrise
38719,Bandai Namco Pictures
38719,XFLAG
38720,TMS Entertainment
38722,Zero-G Room
38727,Unknown
38728,Unknown
38729,Unknown
38731,Madhouse
38732,SELFISH
38733,David Production
38735,Gonzo
38738,Unknown
38739,Unknown
38740,Light Chaser Animation Studios
38741,Mili Pictures
38742,Nice Boat Animation
38743,TMS Entertainment
38744,Unknown
38745,Unknown
38748,Unknown
38749,Sola Digital Arts
38752,Unknown
38753,Lay-duce
38756,Unknown
38757,Unknown
38758,Unknown
38759,Doga Kobo
38760,ZIZ Entertainment (ZIZ)
38762,Unknown
38763,Unknown
38764,Unknown
38765,Unknown
38766,Unknown
38767,Gathering
38767,Lesprit
38768,Studio Pierrot
38769,Unknown
38770,TMS Entertainment
38771,Unknown
38772,Unknown
38773,Unknown
38774,Unknown
38775,SELFISH
38776,Unknown
38777,Yokohama Animation Lab
38778,SILVER LINK.
38779,Unknown
38781,Unknown
38783,Shaft
38784,Shaft
38785,Unknown
38786,Unknown
38787,Connect
38788,TMS Entertainment
38789,Zero-G
38790,SILVER LINK.
38793,8bit
38794,Unknown
38795,Unknown
38796,Unknown
38797,Magic Bus
38798,Unknown
38799,Production I.G
38799,Sola Digital Arts
38800,Unknown
38803,Doga Kobo
38804,Tatsunoko Production
38805,Unknown
38807,White Fox
38808,Unknown
38809,Unknown
38810,Unknown
38811,Unknown
38812,Unknown
38813,Unknown
38814,Seven
38815,Fanworks
38816,Graphinica
38817,Unknown
38818,Unknown
38819,Unknown
38820,Unknown
38821,Unknown
38824,Bones
38826,CoMix Wave Films
38827,Unknown
38828,Unknown
38830,SynergySP
38830,Shin-Ei Animation
38831,Unknown
38835,W-Toon Studio
38835,DMM.futureworks
38837,Unknown
38843,Project No.9
38847,Unknown
38848,Unknown
38849,Unknown
38850,Toei Animation
38851,Lide
38852,Unknown
38853,Visual Flight
38854,Unknown
38855,Calf Studio
38856,Unknown
38857,Unknown
38860,Studio Deen
38861,Unknown
38862,Unknown
38863,Unknown
38864,Shaft
38865,Unknown
38866,Seven
38867,Unknown
38868,Unknown
38869,Unknown
38870,Unknown
38871,Unknown
38872,Unknown
38873,Unknown
38874,Unknown
38875,Unknown
38876,Unknown
38877,Unknown
38878,Unknown
38879,Unknown
38881,Oddjob
38882,Keica
38882,The Monk Studios
38883,Production I.G
38886,Unknown
38887,Unknown
38888,Unknown
38889,Platinum Vision
38891,Studio 3Hz
38893,Unknown
38895,Sunrise
38896,Unknown
38897,SILVER LINK.
38898,Unknown
38899,Unknown
38901,Unknown
38902,Unknown
38903,Wit Studio
38905,Unknown
38906,Unknown
38907,Kate Arrow
38909,NAZ
38910,Unknown
38911,Unknown
38913,Unknown
38914,Unknown
38915,Passione
38916,Unknown
38917,Haoliners Animation League
38918,CG Year
38919,Unknown
38920,Studio Deen
38921,Kyoto Animation
38922,Unknown
38923,Unknown
38924,Felix Film
38925,Unknown
38926,Unknown
38927,Unknown
38928,Unknown
38931,Unknown
38932,Unknown
38933,Unknown
38934,Unknown
38935,Yokohama Animation Lab
38936,TROYCA
38937,CloverWorks
38938,CloverWorks
38939,MAPPA
38940,Millepensee
38954,Gathering
38955,Unknown
38957,Unknown
38958,A-1 Pictures
38959,TROYCA
38960,Unknown
38961,Unknown
38963,A-1 Pictures
38964,Unknown
38968,Unknown
38969,Unknown
38970,Unknown
38971,Shaft
38972,David Production
38974,HOTZIPANG
38975,Unknown
38976,Unknown
38977,Unknown
38980,Unknown
38981,Unknown
38982,Sunrise Beyond
38985,Signal.MD
38986,SANZIGEN
38987,P.A. Works
38990,Djinn Power
38992,Zero-G
38993,Shin-Ei Animation
38994,Gold Bear
38995,Unknown
38997,Unknown
38998,Unknown
38999,Doga Kobo
39000,Unknown
39001,Unknown
39002,Unknown
39003,MMDGP
39007,Kachidoki Studio
39011,Unknown
39012,Unknown
39013,Unknown
39014,Kyoto Animation
39017,Brain's Base
39018,Unknown
39020,Unknown
39022,Wawayu Animation
39023,Sparkly Key Animation Studio
39024,Motion Magic
39026,Doga Kobo
39027,Unknown
39028,Unknown
39029,Unknown
39030,ENGI
39031,Pie in the sky
39032,Unknown
39033,DLE
39034,Studio Crocodile
39035,Unknown
39036,Anon Pictures
39037,Anon Pictures
39038,Unknown
39039,Brain's Base
39039,Shogakukan Music & Digital Entertainment
39040,OLM
39040,Wit Studio
39042,Unknown
39046,Unknown
39047,DLE
39048,Unknown
39049,Nomad
39056,Kamikaze Douga
39057,P.A. Works
39058,T-Rex
39063,P.A. Works
39065,Wit Studio
39066,Studio VOLN
39067,Unknown
39068,Unknown
39071,J.C.Staff
39075,Unknown
39077,Unknown
39078,Bandai Namco Pictures
39080,Soyep
39082,Unknown
39083,Unknown
39085,Unknown
39086,Unknown
39087,Unknown
39088,Unknown
39089,Unknown
39090,Unknown
39091,Unknown
39093,Unknown
39094,Unknown
39095,Unknown
39096,Unknown
39097,Unknown
39098,Unknown
39099,Unknown
39101,Toei Animation
39102,Unknown
39103,Unknown
39104,Unknown
39105,Unknown
39106,Unknown
39107,Unknown
39108,Unknown
39109,TMS Entertainment
39109,Echoes
39110,Unknown
39112,Unknown
39113,Unknown
39114,Unknown
39115,Gonzo
39116,Unknown
39117,Unknown
39119,Unknown
39121,Unknown
39122,Unknown
39123,Unknown
39124,Unknown
39125,Unknown
39126,Unknown
39127,Unknown
39128,Unknown
39129,Unknown
39130,Unknown
39131,Unknown
39132,Unknown
39133,Unknown
39135,Unknown
39136,Unknown
39137,Unknown
39138,Unknown
39139,Unknown
39140,Unknown
39141,Unknown
39143,Unknown
39144,Unknown
39145,Unknown
39146,Unknown
39147,Unknown
39148,Unknown
39149,Unknown
39150,Unknown
39151,Unknown
39152,Unknown
39153,Unknown
39154,Unknown
39155,Unknown
39156,Unknown
39157,Unknown
39158,Unknown
39159,Unknown
39160,Unknown
39161,Unknown
39162,Unknown
39163,Unknown
39164,Unknown
39165,Unknown
39166,Actas
39167,Unknown
39168,Unknown
39169,Unknown
39170,Unknown
39171,Unknown
39172,Unknown
39173,Unknown
39174,Unknown
39175,Signal.MD
39175,Sublimation
39178,Motion Magic
39179,Unknown
39180,Unknown
39181,Unknown
39182,Unknown
39183,Science SARU
39184,P.A. Works
39184,Studio 3Hz
39185,Unknown
39187,Unknown
39188,KJJ Animation
39189,Unknown
39190,Unknown
39191,Ruo Hong Culture
39192,Unknown
39194,Production I.G
39194,Nihon Ad Systems
39195,Orange
39196,Bandai Namco Pictures
39197,Unknown
39198,Lerche
39199,MAPPA
39200,Unknown
39201,Unknown
39202,Unknown
39203,Unknown
39204,Unknown
39205,Unknown
39206,Unknown
39207,Unknown
39208,Unknown
39209,Unknown
39211,Unknown
39212,Unknown
39213,Unknown
39214,Unknown
39215,Unknown
39216,Unknown
39217,Kinema Citrus
39219,Unknown
39220,Unknown
39221,Production I.G
39221,LandQ studios
39222,Signal.MD
39223,Unknown
39224,Unknown
39225,Unknown
39226,Unknown
39227,Unknown
39228,Unknown
39229,Unknown
39230,Making Animation
39231,Mokai Technology
39235,OLM
39239,A-1 Pictures
39242,Unknown
39243,Unknown
39244,OLM
39245,Unknown
39247,Kyoto Animation
39249,Bakken Record
39250,Fanworks
39251,Unknown
39252,Unknown
39253,Unknown
39254,Unknown
39255,Unknown
39256,Unknown
39257,Unknown
39258,HOTZIPANG
39259,Unknown
39260,Unknown
39261,Unknown
39262,Unknown
39263,Unknown
39264,B&T
39265,Unknown
39271,Unknown
39272,Unknown
39273,Unknown
39274,Shirogumi
39274,Robot Communications
39275,Unknown
39277,OLM
39279,Unknown
39281,Unknown
39282,OLM
39284,Unknown
39285,Unknown
39286,Unknown
39288,Unknown
39290,Unknown
39292,CygamesPictures
39293,Unknown
39294,Unknown
39295,Studio Pierrot
39296,Unknown
39297,Unknown
39298,Haoliners Animation League
39299,Unknown
39305,Unknown
39306,Unknown
39307,Unknown
39308,Unknown
39309,Unknown
39310,Unknown
39313,Unknown
39314,Revoroot
39315,Sunrise
39316,Xebec
39320,Unknown
39321,Unknown
39322,Unknown
39323,HOTZIPANG
39324,Maho Film
39325,Unknown
39326,Seven
39326,GEEK TOYS
39328,Hal Film Maker
39329,Sunrise
39330,Unknown
39331,Unknown
39332,Madhouse
39333,Sunrise
39334,Live2D Creative Studio
39335,Live2D Creative Studio
39337,Magic Bus
39339,Studio Pierrot
39342,Unknown
39343,Unknown
39344,Unknown
39345,Unknown
39348,Unknown
39349,Unknown
39351,Unknown
39352,Unknown
39353,Unknown
39354,Unknown
39355,Lerche
39356,Unknown
39358,Unknown
39359,Unknown
39360,Unknown
39361,Unknown
39362,Unknown
39363,Unknown
39364,Unknown
39365,PoRO
39367,Unknown
39368,Unknown
39369,Unknown
39370,Unknown
39371,Unknown
39372,Unknown
39373,Unknown
39374,Unknown
39375,Unknown
39376,Unknown
39377,Unknown
39378,Unknown
39380,monofilmo
39381,Unknown
39382,Unknown
39384,Unknown
39385,Unknown
39388,Doga Kobo
39392,Unknown
39393,Unknown
39394,Unknown
39395,Unknown
39396,Unknown
39397,Unknown
39401,Toei Animation
39403,Unknown
39404,Unknown
39405,Unknown
39406,Unknown
39407,Unknown
39408,Unknown
39409,Unknown
39410,Unknown
39412,Toei Animation
39413,Unknown
39414,Unknown
39415,Unknown
39416,Unknown
39417,Nexus
39419,Unknown
39421,Unknown
39426,Unknown
39427,Unknown
39428,Unknown
39429,Unknown
39430,Unknown
39431,Unknown
39435,Unknown
39436,Unknown
39448,Bones
39449,Unknown
39450,Unknown
39451,Unknown
39452,Unknown
39453,Unknown
39454,Unknown
39455,Unknown
39456,Ezόla
39457,Unknown
39463,Pine Jam
39464,Unknown
39465,Unknown
39466,Suzuki Mirano
39468,Ajia-Do
39469,Zero-G
39470,Zero-G
39471,PoRO
39473,Unknown
39474,dwarf
39475,Unknown
39476,Unknown
39477,Unknown
39478,Unknown
39479,Unknown
39480,Unknown
39482,Production IMS
39486,Bandai Namco Pictures
39487,Telecom Animation Film
39488,Unknown
39489,David Production
39490,Orange
39491,Production I.G
39495,Wit Studio
39498,Unknown
39499,Unknown
39500,Unknown
39501,Unknown
39502,Unknown
39503,Toei Animation
39504,Unknown
39505,Unknown
39506,Gonzo
39507,Unknown
39511,Unknown
39513,Unknown
39514,Gonzo
39517,Unknown
39518,Wit Studio
39519,Sublimation
39523,Project No.9
39526,Queen Bee
39527,Gonzo
39527,Seven
39528,Unknown
39529,OLM
39530,Unknown
39531,Polygon Pictures
39533,Lerche
39534,Lerche
39535,Studio Bind
39536,Unknown
39538,Pine Jam
39539,Madhouse
39540,Unknown
39541,Unknown
39544,Unknown
39545,Tear Studio
39546,Unknown
39547,feel.
39549,Unknown
39551,8bit
39555,TMS Entertainment
39559,Asura Film
39560,Unknown
39562,Asura Film
39564,Unknown
39565,Bones
39566,Unknown
39567,Anima&Co.
39568,Unknown
39569,CloverWorks
39570,J.C.Staff
39572,ASK Animation Studio
39574,Polygon Pictures
39575,Satelight
39576,White Fox
39581,Unknown
39582,LIDENFILMS
39583,PRA
39584,Polygon Pictures
39585,Toei Animation
39586,David Production
39587,White Fox
39588,Unknown
39589,Unknown
39590,HOTZIPANG
39591,CloverWorks
39592,Sunrise
39597,A-1 Pictures
39605,Unknown
39606,Doga Kobo
39607,Unknown
39609,feel.
39610,Madhouse
39611,Unknown
39616,Unknown
39617,CloverWorks
39618,Toei Animation
39619,SANZIGEN
39620,G-angle
39621,Unknown
39622,TMS Entertainment
39623,Poncotan
39624,Unknown
39625,Unknown
39626,Unknown
39627,Unknown
39628,Usagi Ou
39629,Gaina
39634,Unknown
39635,Unknown
39638,Okuruto Noboru
39640,Studio 1st
39643,Kinema Citrus
39643,IMAGICA Lab.
39644,Unknown
39650,Unknown
39651,Bones
39652,Unknown
39653,Unknown
39654,Gathering
39654,Lesprit
39658,HOTZIPANG
39659,Unknown
39663,Pony Canyon
39664,Unknown
39668,Unknown
39674,Unknown
39675,YHKT Entertainment
39676,L²Studio
39677,Haoliners Animation League
39678,Green Monster Team
39679,2:10 AM Animation
39680,PoRO
39681,SANZIGEN
39682,Unknown
39684,Unknown
39685,Unknown
39686,Unknown
39689,Tear Studio
39690,Unknown
39691,Unknown
39694,Unknown
39696,Unknown
39697,Unknown
39699,Tatsunoko Production
39700,Unknown
39701,Studio Deen
39701,Marvy Jack
39703,Unknown
39704,Unknown
39705,J.C.Staff
39706,Unknown
39707,Unknown
39708,TOHO animation
39709,J.C.Staff
39710,Doga Kobo
39711,Unknown
39714,Unknown
39716,Unknown
39718,Unknown
39720,BUILD DREAM
39721,Unknown
39722,Bouncy
39725,Lay-duce
39728,Qubic Pictures
