,MAL_ID,Producers
13773,22279,Mushi Production
13774,22293,Unknown
13775,22295,Anpro
13776,22295,teamKG
13777,22297,Aniplex
13778,22297,Notes
13779,22313,Unknown
13780,22319,Marvelous AQL
13781,22319,TC Entertainment
13782,22319,Shueisha
13783,22325,Shinano Kikaku
13784,22327,Shinano Kikaku
13785,22329,Shinano Kikaku
13786,22335,Earth Star Entertainment
13787,22345,Unknown
13788,22347,Pink Pineapple
13789,22347,T-Rex
13790,22359,NHK
13791,22359,Dwango
13792,22361,TV Tokyo
13793,22361,Genco
13794,22377,Bandai Namco Games
13795,22381,NHK
13796,22385,Unknown
13797,22391,Unknown
13798,22393,NHK
13799,22411,Unknown
13800,22413,Gakken Eigakyoku
13801,22415,Unknown
13802,22417,Avex Entertainment
13803,22419,Unknown
13804,22421,Unknown
13805,22427,NHK
13806,22429,Pashmina
13807,22433,Bandai Visual
13808,22433,Lantis
13809,22433,Showgate
13810,22435,Sotsu
13811,22439,Sanrio
13812,22441,Sanrio
13813,22443,Sanrio
13814,22445,Sanrio
13815,22447,Sanrio
13816,22449,Sanrio
13817,22451,Sanrio
13818,22455,Sanrio
13819,22457,Sanrio
13820,22459,Sanrio
13821,22461,Sanrio
13822,22465,NHK
13823,22467,Unknown
13824,22469,Unknown
13825,22471,Unknown
13826,22473,Unknown
13827,22477,Sanrio
13828,22479,Sanrio
13829,22481,Sanrio
13830,22483,Sanrio
13831,22485,Sanrio
13832,22487,Sanrio
13833,22489,Sanrio
13834,22491,Sanrio
13835,22493,Sanrio
13836,22495,Sanrio
13837,22497,Sanrio
13838,22499,Sanrio
13839,22503,Unknown
13840,22507,Avex Entertainment
13841,22509,NHK
13842,22511,Unknown
13843,22513,Sony Music Entertainment
13844,22523,AIC
13845,22535,VAP
13846,22535,Kodansha
13847,22535,Nippon Television Network
13848,22535,Forecast Communications
13849,22537,TV Tokyo
13850,22541,Unknown
13851,22543,T-Rex
13852,22547,TBS
13853,22561,Pony Canyon
13854,22563,Sanrio
13855,22565,Sanrio
13856,22567,Sanrio
13857,22569,Sanrio
13858,22571,Sanrio
13859,22573,Sanrio
13860,22575,Sanrio
13861,22577,Sanrio
13862,22583,Unknown
13863,22585,Unknown
13864,22591,Magic Bus
13865,22593,Unknown
13866,22595,Dentsu
13867,22597,Dentsu
13868,22603,Sanrio
13869,22605,Sanrio
13870,22607,Sanrio
13871,22609,Sanrio
13872,22611,Sanrio
13873,22613,Sanrio
13874,22615,Sanrio
13875,22617,Sanrio
13876,22619,Sanrio
13877,22621,Sanrio
13878,22623,Sanrio
13879,22625,Sanrio
13880,22627,Sanrio
13881,22631,CoMix Wave Films
13882,22633,CoMix Wave Films
13883,22635,CoMix Wave Films
13884,22637,Sanrio
13885,22639,Sanrio
13886,22641,Sanrio
13887,22643,Sanrio
13888,22645,Sanrio
13889,22647,Sanrio
13890,22649,Sanrio
13891,22651,Sanrio
13892,22653,Sanrio
13893,22655,Unknown
13894,22657,CoMix Wave Films
13895,22661,Banpresto
13896,22663,Sotsu
13897,22669,Unknown
13898,22671,CoMix Wave Films
13899,22673,Unknown
13900,22675,CoMix Wave Films
13901,22677,Sony Pictures Entertainment
13902,22677,Aniplex
13903,22677,Lucent Pictures Entertainment
13904,22683,Unknown
13905,22687,Warner Bros. Japan
13906,22687,SANZIGEN
13907,22687,Ultra Super Pictures
13908,22687,MAGES.
13909,22687,Good Smile Company
13910,22687,Shueisha
13911,22687,Animatic
13912,22689,Warner Bros. Japan
13913,22689,Ultra Super Pictures
13914,22689,MAGES.
13915,22689,Good Smile Company
13916,22689,Animatic
13917,22693,TV Tokyo
13918,22693,Sotsu
13919,22693,MediaNet
13920,22693,Sanrio
13921,22693,Miracle Bus
13922,22695,Unknown
13923,22699,Unknown
13924,22709,Unknown
13925,22711,Unknown
13926,22729,Aniplex
13927,22729,Movic
13928,22729,Nitroplus
13929,22729,Houbunsha
13930,22729,MAGES.
13931,22729,Tokyo MX
13932,22729,Asahi Broadcasting
13933,22729,BS11
13934,22733,Konami
13935,22735,Unknown
13936,22745,Unknown
13937,22755,Unknown
13938,22757,Lambert
13939,22759,Unknown
13940,22763,Unknown
13941,22777,Unknown
13942,22785,Unknown
13943,22789,VAP
13944,22789,Nippon Television Network
13945,22791,Tomoyasu Murata Company
13946,22815,MS Pictures
13947,22815,AniMan
13948,22817,Yomiuri Telecasting
13949,22819,Unknown
13950,22821,Unknown
13951,22827,Unknown
13952,22831,Unknown
13953,22835,Unknown
13954,22839,The Answer Studio
13955,22841,Unknown
13956,22845,Avex Entertainment
13957,22847,Aniplex
13958,22849,VAP
13959,22849,Nikkatsu
13960,22849,Nippon Television Network
13961,22851,Shochiku
13962,22859,Unknown
13963,22865,Genco
13964,22865,Showgate
13965,22877,Genco
13966,22877,Media Factory
13967,22877,Movic
13968,22877,AT-X
13969,22877,Showgate
13970,22887,Unknown
13971,22893,TBS
13972,22901,Pink Pineapple
13973,22943,Studio Fantasia
13974,22953,CoMix Wave Films
13975,22955,Pony Canyon
13976,22955,Bandai Namco Games
13977,22955,Daiichikosho
13978,22955,HeART-BIT
13979,22955,Hokkaido Azmacy
13980,22955,Hokkaido Cultural Broadcasting
13981,22955,Teichiku Entertainment
13982,22955,Amuse
13983,22959,E&G Films
13984,22961,Unknown
13985,22973,Unknown
13986,22975,Unknown
13987,22977,Unknown
13988,22979,Unknown
13989,22981,Unknown
13990,22983,Unknown
13991,22985,Unknown
13992,22991,Unknown
13993,22993,Unknown
13994,22995,Unknown
13995,22997,Tele-Cartoon Japan
13996,22999,Nippon Television Network
13997,23001,Unknown
13998,23003,Unknown
13999,23005,Unknown
14000,23007,Unknown
14001,23009,Unknown
14002,23011,Unknown
14003,23013,Fuji TV
14004,23015,Fuji TV
14005,23023,Unknown
14006,23029,Sega
14007,23031,Gendai Production
14008,23033,Pashmina
14009,23033,Studio 1st
14010,23037,Nihon Ad Systems
14011,23037,Marvelous AQL
14012,23037,NBCUniversal Entertainment Japan
14013,23043,Unknown
14014,23047,BreakBottle
14015,23047,Media Bank
14016,23051,Unknown
14017,23053,Unknown
14018,23055,Unknown
14019,23057,Unknown
14020,23059,Unknown
14021,23061,Unknown
14022,23063,Unknown
14023,23065,Unknown
14024,23067,Unknown
14025,23079,Sotsu
14026,23079,Lantis
14027,23079,Pony Canyon
14028,23079,Showgate
14029,23079,Infinite
14030,23083,Kinoshita Group Holdings
14031,23085,Unknown
14032,23089,Unknown
14033,23097,Unknown
14034,23099,Unknown
14035,23101,Unknown
14036,23107,Unknown
14037,23115,DIVE II Entertainment
14038,23121,VAP
14039,23121,Yomiuri Telecasting
14040,23125,Unknown
14041,23129,Yomiko Advertising
14042,23129,Ashi Production
14043,23133,Sotsu
14044,23133,Magic Capsule
14045,23133,flying DOG
14046,23133,Happinet Pictures
14047,23133,Bandai Namco Games
14048,23133,Mobcast
14049,23135,TV Tokyo
14050,23137,Lantis
14051,23149,Nippon Television Network
14052,23149,DandeLion Animation Studio
14053,23151,Unknown
14054,23153,Unknown
14055,23157,Unknown
14056,23171,Schoolzone
14057,23177,Unknown
14058,23179,Unknown
14059,23181,Unknown
14060,23183,Unknown
14061,23185,Unknown
14062,23187,Unknown
14063,23189,Unknown
14064,23191,Unknown
14065,23199,Aniplex
14066,23199,Square Enix
14067,23199,Mainichi Broadcasting System
14068,23199,Movic
14069,23199,ASCII Media Works
14070,23201,VAP
14071,23201,Nippon Television Network
14072,23209,Bandai Visual
14073,23209,Sotsu
14074,23209,Lantis
14075,23209,Showgate
14076,23209,Good Smile Company
14077,23209,Infinite
14078,23213,Unknown
14079,23225,Sotsu
14080,23225,Pony Canyon
14081,23227,DAX Production
14082,23227,TOHO animation
14083,23227,Ichijinsha
14084,23229,Kadokawa Shoten
14085,23229,DAX Production
14086,23233,Kadokawa Shoten
14087,23233,AT-X
14088,23233,Nippon Columbia
14089,23233,Kadokawa Pictures Japan
14090,23233,KlockWorx
14091,23233,Mobcast
14092,23237,Unknown
14093,23245,Unknown
14094,23247,T-Rex
14095,23249,Production I.G
14096,23249,Bandai Visual
14097,23249,OLM
14098,23249,AIC
14099,23249,Lantis
14100,23249,Shochiku
14101,23249,Bandai
14102,23249,Tohokushinsha Film Corporation
14103,23249,Bandai Namco Games
14104,23249,Voyager Entertainment
14105,23251,TV Tokyo
14106,23251,Frontier Works
14107,23251,Media Factory
14108,23251,Nihon Ad Systems
14109,23251,Sony Music Communications
14110,23259,Sotsu
14111,23259,Mainichi Broadcasting System
14112,23259,Tohokushinsha Film Corporation
14113,23265,The National Film Center Japan
14114,23267,Unknown
14115,23269,Genco
14116,23269,flying DOG
14117,23269,Showgate
14118,23273,Aniplex
14119,23273,Dentsu
14120,23273,Kodansha
14121,23273,Fuji TV
14122,23273,Kyoraku Industrial Holdings
14123,23275,Unknown
14124,23277,Aniplex
14125,23277,Dentsu
14126,23277,Fuji TV
14127,23277,Half H.P Studio
14128,23277,Cospa
14129,23277,Fujipacific Music
14130,23277,Good Smile Company
14131,23277,Kyoraku Industrial Holdings
14132,23277,Kansai Telecasting
14133,23277,Fujimi Shobo
14134,23279,Twin Engine
14135,23281,Production I.G
14136,23281,Dentsu
14137,23281,Fuji TV
14138,23281,Nitroplus
14139,23281,Sony Music Entertainment
14140,23281,TOHO animation
14141,23281,Kyoraku Industrial Holdings
14142,23283,Aniplex
14143,23283,Dentsu
14144,23283,Fuji TV
14145,23283,Tohokushinsha Film Corporation
14146,23283,Kyoraku Industrial Holdings
14147,23285,Unknown
14148,23289,TV Tokyo
14149,23289,Frontier Works
14150,23289,Media Factory
14151,23289,AT-X
14152,23289,Sony Music Communications
14153,23293,TMS Entertainment
14154,23293,TMS Music
14155,23299,TV Tokyo
14156,23301,TV Tokyo
14157,23303,Shinano Kikaku
14158,23305,Pink Pineapple
14159,23309,Lantis
14160,23309,Pony Canyon
14161,23309,TBS
14162,23311,Tohokushinsha Film Corporation
14163,23313,Unknown
14164,23315,Unknown
14165,23317,DeNA
14166,23319,Bandai Visual
14167,23321,NHK
14168,23325,Warner Bros. Japan
14169,23325,KlockWorx
14170,23325,Bushiroad
14171,23325,Showgate
14172,23327,Bandai Visual
14173,23327,flying DOG
14174,23327,Bandai Namco Entertainment
14175,23333,Avex Entertainment
14176,23333,Nitroplus
14177,23333,DIVE II Entertainment
14178,23341,Madhouse
14179,23341,Aniplex
14180,23343,Shinano Kikaku
14181,23345,Shinano Kikaku
14182,23347,Unknown
14183,23349,Mainichi Broadcasting System
14184,23351,Wako Productions
14185,23353,Toei Video
14186,23359,Unknown
14187,23361,Unknown
14188,23363,Aniplex
14189,23365,dwarf
14190,23367,Unknown
14191,23369,Unknown
14192,23375,NOTTV
14193,23375,Bouncy
14194,23383,Media Factory
14195,23385,Unknown
14196,23387,Y.O.U.C
14197,23393,Knack Productions
14198,23399,Unknown
14199,23401,Unknown
14200,23405,Geneon Universal Entertainment
14201,23405,Tokyo MX
14202,23407,Mushi Production
14203,23409,Unknown
14204,23421,TV Tokyo
14205,23421,Sotsu
14206,23421,AT-X
14207,23421,DAX Production
14208,23421,NAZ
14209,23421,DIVE II Entertainment
14210,23421,Avex Pictures
14211,23421,Q-Tec
14212,23421,Shueisha
14213,23421,Toy's Factory
14214,23423,Hakusensha
14215,23425,Bandai Visual
14216,23427,Takeshobo
14217,23427,C2C
14218,23433,Dream Creation
14219,23439,Unknown
14220,23441,Kadokawa Shoten
14221,23447,Geneon Universal Entertainment
14222,23459,Aniplex
14223,23459,flying DOG
14224,23475,Milky Animation Label
14225,23477,Pashmina
14226,23479,Pashmina
14227,23483,Toy's Factory
14228,23487,Lantis
14229,23499,Unknown
14230,23511,NHK
14231,23511,Asmik Ace
14232,23511,Bushiroad
14233,23511,FOREST Hunting One
14234,23515,Shinano Kikaku
14235,23517,Unknown
14236,23519,MS Pictures
14237,23519,AniMan
14238,23523,Cinema Tohoku
14239,23537,Fuji TV
14240,23537,Toho
14241,23539,Sanrio
14242,23551,Dream Creation
14243,23551,Studio CHANT
14244,23555,Sotsu
14245,23569,Unknown
14246,23575,Unknown
14247,23579,Half H.P Studio
14248,23581,Unknown
14249,23583,BS Fuji
14250,23585,Unknown
14251,23587,Aniplex
14252,23587,Half H.P Studio
14253,23587,Nippon Columbia
14254,23587,Bandai Namco Games
14255,23587,Anime Consortium Japan
14256,23587,Cygames
14257,23593,Unknown
14258,23595,Bandai Visual
14259,23597,KSS
14260,23605,Movic
14261,23605,KlockWorx
14262,23605,Ultra Super Pictures
14263,23605,Grooove
14264,23605,Good Smile Company
14265,23605,famima.com
14266,23605,King Records
14267,23605,Fields
14268,23605,QREAZY
14269,23607,Unknown
14270,23609,Daiei
14271,23611,Unknown
14272,23613,Ajia-Do
14273,23615,NHK
14274,23617,Unknown
14275,23619,DIVE II Entertainment
14276,23621,Unknown
14277,23623,TV Tokyo
14278,23623,Lantis
14279,23627,flying DOG
14280,23633,Unknown
14281,23635,Unknown
14282,23637,Unknown
14283,23639,The National Film Center Japan
14284,23641,Unknown
14285,23643,Unknown
14286,23645,Unknown
14287,23647,Unknown
14288,23651,Unknown
14289,23659,Tezuka Productions
14290,23661,Tezuka Productions
14291,23665,Pink Pineapple
14292,23673,VAP
14293,23673,Yomiuri Telecasting
14294,23673,Nippon Television Network
14295,23675,Tezuka Productions
14296,23677,Group TAC
14297,23679,Dream Creation
14298,23697,Aniplex
14299,23699,Unknown
14300,23701,Unknown
14301,23703,VAP
14302,23707,Shinano Kikaku
14303,23709,Shinano Kikaku
14304,23711,Shinano Kikaku
14305,23713,Shinano Kikaku
14306,23719,Pink Pineapple
14307,23721,Robot Communications
14308,23723,Knack Productions
14309,23725,Nippon Columbia
14310,23725,KlockWorx
14311,23725,Glovision
14312,23725,Sony PCL
14313,23725,Kadokawa
14314,23727,Unknown
14315,23729,Unknown
14316,23731,Studio Cab
14317,23733,Unknown
14318,23735,Genco
14319,23737,Unknown
14320,23739,Fuji TV
14321,23741,Unknown
14322,23753,Nitroplus
14323,23755,Aniplex
14324,23755,Dentsu
14325,23755,Mainichi Broadcasting System
14326,23755,Kodansha
14327,23755,Movic
14328,23759,Unknown
14329,23761,Queen Bee
14330,23763,Unknown
14331,23765,Unknown
14332,23767,Unknown
14333,23769,Unknown
14334,23775,Production I.G
14335,23775,Dentsu
14336,23775,Mainichi Broadcasting System
14337,23775,Pony Canyon
14338,23775,Kodansha
14339,23775,Pony Canyon Enterprise
14340,23777,Production I.G
14341,23777,Dentsu
14342,23777,Mainichi Broadcasting System
14343,23777,Pony Canyon
14344,23777,Kodansha
14345,23777,Pony Canyon Enterprise
14346,23779,Unknown
14347,23781,Unknown
14348,23787,Sega
14349,23799,NHK
14350,23801,Unknown
14351,23815,Mushi Production
14352,23819,Magic Bus
14353,23825,Unknown
14354,23829,Bandai Visual
14355,23829,AIC
14356,23829,Mainichi Broadcasting System
14357,23831,Unknown
14358,23835,Unknown
14359,23837,Unknown
14360,23847,TBS
14361,23847,Marvelous AQL
14362,23847,NBCUniversal Entertainment Japan
14363,23849,TV Tokyo
14364,23855,Unknown
14365,23857,Unknown
14366,23861,TV Asahi
14367,23861,Kokusai Eigasha
14368,23863,Unknown
14369,23865,Pony Canyon
14370,23865,Imagica
14371,23867,Unknown
14372,23869,Gakken
14373,23869,Magic Bus
14374,23871,Unknown
14375,23877,Unknown
14376,23881,Unknown
14377,23885,Unknown
14378,23889,Unknown
14379,23895,Unknown
14380,23897,Unknown
14381,23899,Unknown
14382,23901,Unknown
14383,23903,Unknown
14384,23909,Gakken
14385,23911,Nippon Television Network
14386,23915,Sanrio Digital
14387,23917,Studio Moriken
14388,23931,AIC
14389,23933,Fuji TV
14390,23935,Fuji TV
14391,23943,Unknown
14392,23945,Pony Canyon
14393,23945,Kodansha
14394,23945,AT-X
14395,23945,DAX Production
14396,23945,Bushiroad
14397,23945,Eswood
14398,23967,Unknown
14399,23969,Unknown
14400,23971,Unknown
14401,23973,Unknown
14402,23975,Unknown
14403,23979,Unknown
14404,23983,Animaruya
14405,23985,Unknown
14406,23987,Sunrise
14407,23987,TV Tokyo
14408,23987,Bandai Visual
14409,23987,OLM
14410,23987,Asatsu DK
14411,23987,DandeLion Animation Studio
14412,23987,Trans Cosmos
14413,23987,Production GoodBook
14414,23987,Asahi Shimbun
14415,23987,Tokyo Theatres
14416,23989,Unknown
14417,23991,Sotsu
14418,24011,Pony Canyon
14419,24011,TBS
14420,24011,DAX Production
14421,24011,KlockWorx
14422,24011,Docomo Anime Store
14423,24011,NichiNare
14424,24019,Unknown
14425,24021,Pink Pineapple
14426,24023,Unknown
14427,24029,Unknown
14428,24031,Sotsu
14429,24031,Pony Canyon
14430,24031,DAX Production
14431,24031,Comic Umenohone
14432,24031,Mobcast
14433,24037,Magic Capsule
14434,24037,Warner Bros. Japan
14435,24037,Showgate
14436,24041,Unknown
14437,24045,Unknown
14438,24047,Unknown
14439,24049,Unknown
14440,24051,Unknown
14441,24053,Unknown
14442,24071,Pony Canyon
14443,24071,Tohokushinsha Film Corporation
14444,24071,Strawberry Meets Pictures
14445,24071,Tokyo MX
14446,24071,Bouncy
14447,24073,Strawberry Meets Pictures
14448,24075,Aniplex
14449,24075,Yomiko Advertising
14450,24075,Mainichi Broadcasting System
14451,24075,Movic
14452,24075,Sega
14453,24085,Toei Video
14454,24085,Knack Productions
14455,24087,Unknown
14456,24089,Daiei
14457,24093,Kodansha
14458,24109,Victor Entertainment
14459,24121,Tokyo Kids
14460,24123,Unknown
14461,24127,Unknown
14462,24133,KlockWorx
14463,24133,MAGES.
14464,24133,Glovision
14465,24133,Kadokawa Media House
14466,24133,Kadokawa
14467,24133,Heiwa
14468,24135,Pony Canyon
14469,24139,animate Film
14470,24151,TOHO animation
14471,24159,OB Planning
14472,24169,Unknown
14473,24171,Unknown
14474,24175,Unknown
14475,24179,Studio Moriken
14476,24181,Studio Moriken
14477,24197,Studio Moriken
14478,24199,U/M/A/A Inc.
14479,24199,Studio Moriken
14480,24201,Studio Moriken
14481,24211,Media Factory
14482,24227,Unknown
14483,24231,Kadokawa Shoten
14484,24231,flying DOG
14485,24231,Fujimi Shobo
14486,24237,Unknown
14487,24257,Studio Comet
14488,24259,Unknown
14489,24261,Unknown
14490,24269,Toei Video
14491,24271,T-Rex
14492,24273,Mary Jane
14493,24275,NHK
14494,24277,TOHO animation
14495,24315,Geneon Universal Entertainment
14496,24315,NHK
14497,24317,Queen Bee
14498,24321,Unknown
14499,24327,King Bee
14500,24347,TV Tokyo
14501,24347,Dentsu Tec
14502,24355,Unknown
14503,24357,MS Pictures
14504,24357,AniMan
14505,24363,Unknown
14506,24365,Media Factory
14507,24371,Unknown
14508,24373,Unknown
14509,24377,Mary Jane
14510,24403,Unknown
14511,24405,TV Asahi
14512,24415,Bandai Visual
14513,24415,Lantis
14514,24415,Nihon Ad Systems
14515,24415,Banpresto
14516,24415,Shueisha
14517,24415,BS11
14518,24417,Unknown
14519,24429,Unknown
14520,24437,CoMix Wave Films
14521,24439,Nihon Ad Systems
14522,24439,Mainichi Broadcasting System
14523,24439,TOHO animation
14524,24439,Shueisha
14525,24439,Toy's Factory
14526,24439,Sony PCL
14527,24441,Unknown
14528,24443,CoMix Wave Films
14529,24447,Unknown
14530,24451,KlockWorx
14531,24453,Pashmina
14532,24455,Media Factory
14533,24455,Movic
14534,24457,M.S.C
14535,24459,Unknown
14536,24465,Unknown
14537,24469,Banpresto
14538,24471,Starchild Records
14539,24475,Lantis
14540,24489,Bandai Visual
14541,24489,animate Film
14542,24489,Visual 80
14543,24501,Pie in the sky
14544,24527,Bandai Visual
14545,24531,Shogakukan-Shueisha Productions
14546,24543,Aniplex
14547,24543,Atlus
14548,24549,Unknown
14549,24573,Unknown
14550,24575,Nikkatsu Mukojima
14551,24577,Unknown
14552,24591,GYAO!
14553,24591,BIGFACE
14554,24603,Unknown
14555,24619,Unknown
14556,24625,TV Tokyo
14557,24625,Sotsu
14558,24627,Kodansha
14559,24629,TBS
14560,24629,flying DOG
14561,24633,Unknown
14562,24637,Unknown
14563,24641,Pink Pineapple
14564,24645,Unknown
14565,24647,Unknown
14566,24655,Unknown
14567,24663,TV Asahi
14568,24669,Tokyo Movie Shinsha
14569,24669,Fuji TV
14570,24675,Bushiroad
14571,24677,Unknown
14572,24679,Unknown
14573,24681,Unknown
14574,24683,Tokyo Movie Shinsha
14575,24687,Aniplex
14576,24687,Kodansha
14577,24687,Delfi Sound
14578,24695,VAP
14579,24699,VAP
14580,24699,AIC
14581,24701,Aniplex
14582,24701,Kodansha
14583,24701,Delfi Sound
14584,24703,Genco
14585,24703,Lantis
14586,24703,AT-X
14587,24703,Fujimi Shobo
14588,24705,Pony Canyon
14589,24705,TBS
14590,24705,DAX Production
14591,24705,Daiichikosho
14592,24705,Shogakukan
14593,24713,Unknown
14594,24719,Unknown
14595,24727,Unknown
14596,24743,Discovery
14597,24745,Mary Jane
14598,24751,Pony Canyon
14599,24763,Nippon Columbia
14600,24763,LandQ studios
14601,24765,Sotsu
14602,24765,Nitroplus
14603,24765,NBCUniversal Entertainment Japan
14604,24773,Unknown
14605,24775,Unknown
14606,24781,Barnum Studio
14607,24783,NHK
14608,24785,NHK
14609,24789,Unknown
14610,24791,Unknown
14611,24793,Unknown
14612,24795,Unknown
14613,24797,Unknown
14614,24803,Unknown
14615,24807,Unknown
14616,24809,Unknown
14617,24811,Unknown
14618,24817,Shogakukan
